team_id,prediction_period_id,canonical_matchup_probability,team_strength,opponent_count,series_count,total_expected_games,matchup_uncertainty,method,shared_within_team,no_target_outcome,evidence_class
oe:team:0dbb780176ecad18f17292d1f5653af,period:24ddb9953986c3386cb5,0.46099176,0.06763752,2.0,2.0,1.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:24ddb9953986c3386cb5,0.47949267,0.04074104,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:24ddb9953986c3386cb5,0.54024192,0.19235645,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:24ddb9953986c3386cb5,0.46513572,-0.0477325,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:24ddb9953986c3386cb5,0.51673786,0.14202452,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:24ddb9953986c3386cb5,0.5328261,0.17353592,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:24ddb9953986c3386cb5,nan,nan,nan,nan,nan,nan,MISSING_TEAM_STRENGTH_DEPENDENCY,nan,nan,UNAVAILABLE
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:24ddb9953986c3386cb5,0.48173745,0.04334359,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:24ddb9953986c3386cb5,0.48081284,0.10931572,4.0,4.0,3.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:24ddb9953986c3386cb5,0.53959194,0.22398823,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:2543e9e0dda5edca0977,0.44833076,0.08355539,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2543e9e0dda5edca0977,0.46565198,0.04784741,4.0,4.0,3.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2543e9e0dda5edca0977,0.50654375,0.26003414,3.0,4.0,7.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:2543e9e0dda5edca0977,0.45970724,0.07206393,4.0,4.0,6.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:2543e9e0dda5edca0977,0.5569833,0.32201069,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:2543e9e0dda5edca0977,0.45560383,0.10260007,3.0,4.0,3.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:2543e9e0dda5edca0977,nan,nan,nan,nan,nan,nan,MISSING_TEAM_STRENGTH_DEPENDENCY,nan,nan,UNAVAILABLE
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2543e9e0dda5edca0977,nan,nan,nan,nan,nan,nan,MISSING_TEAM_STRENGTH_DEPENDENCY,nan,nan,UNAVAILABLE
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2543e9e0dda5edca0977,0.53372853,0.19507995,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2543e9e0dda5edca0977,0.51628752,0.29001775,2.0,3.0,6.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:27c11f42e65c97b901b8,0.41129245,-0.16400274,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:27c11f42e65c97b901b8,0.50168234,-0.05113219,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:27c11f42e65c97b901b8,0.43276603,-0.07594019,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:27c11f42e65c97b901b8,0.51507817,-0.00632619,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:27c11f42e65c97b901b8,0.4939235,-0.08218942,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:27c11f42e65c97b901b8,0.48931599,-0.10940593,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:27c11f42e65c97b901b8,0.57217299,0.17089093,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:27c11f42e65c97b901b8,0.58376852,0.21845396,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:28d589eedfce312e1ad3,0.44531127,-0.21003302,1.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:289284911fb6f41c0ccaecc3a0c2891,period:28d589eedfce312e1ad3,0.48198649,-0.17321906,1.0,1.0,1.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:28d589eedfce312e1ad3,0.49561571,-0.01598178,1.0,1.0,1.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:28d589eedfce312e1ad3,0.50438429,0.00155584,1.0,1.0,1.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:da1143bf9a245b78a8dc86417de85b3,period:28d589eedfce312e1ad3,0.55468873,0.00960057,1.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f90422f1cbcb24bc2a855202582ec29,period:28d589eedfce312e1ad3,0.52260571,-0.10113384,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:28d589eedfce312e1ad3,0.55500679,0.2305219,1.0,1.0,1.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:29c7eddc03e68fe96070,0.48994871,0.08851793,1.0,1.0,2.5,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:29c7eddc03e68fe96070,0.54055116,0.2305907,1.0,1.0,2.5,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:29c7eddc03e68fe96070,0.48376957,0.068029,2.0,2.0,5.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:29c7eddc03e68fe96070,0.5536426,0.25106433,1.0,1.0,2.5,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:29c7eddc03e68fe96070,0.46913354,0.03566494,2.0,2.0,5.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:29c7eddc03e68fe96070,0.51005129,0.1287285,1.0,1.0,2.5,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:2a0b31a43b9b5e794a24,0.48052763,0.18777182,1.0,1.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:da1143bf9a245b78a8dc86417de85b3,period:2a0b31a43b9b5e794a24,0.51947237,0.26570071,2.0,2.0,4.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:2b3de7782bdf56dc82d0,0.43612292,-0.10336096,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2b3de7782bdf56dc82d0,0.54994799,0.29818096,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2b3de7782bdf56dc82d0,0.51531615,0.20093736,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:2b3de7782bdf56dc82d0,0.49599025,0.09922031,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:2b3de7782bdf56dc82d0,0.49073521,0.10619121,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:2b3de7782bdf56dc82d0,0.49311485,0.07029012,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:2b3de7782bdf56dc82d0,0.44043749,-0.01512942,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2b3de7782bdf56dc82d0,0.45502937,0.02112301,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2b3de7782bdf56dc82d0,0.5569604,0.27457555,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2b3de7782bdf56dc82d0,0.56731776,0.29317207,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2ba54fbdb1ed8ce5723d,nan,nan,nan,nan,nan,nan,MISSING_ALL_OPPONENT_STRENGTHS,nan,nan,UNAVAILABLE
oe:team:8eb884e168f28402ce685bedebb5250,period:2ba54fbdb1ed8ce5723d,0.48298137,0.17699835,1.0,1.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:da1143bf9a245b78a8dc86417de85b3,period:2ba54fbdb1ed8ce5723d,0.51701863,0.24509917,1.0,1.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:2d69b4a154591d5cca77,0.48925206,0.00598327,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2d69b4a154591d5cca77,0.46807347,0.11962461,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2d69b4a154591d5cca77,0.49318776,0.1312618,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:2d69b4a154591d5cca77,0.500391,0.06436919,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:2d69b4a154591d5cca77,0.52026976,0.20656741,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:2d69b4a154591d5cca77,0.50690354,0.0335992,1.0,1.0,1.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:2d69b4a154591d5cca77,0.46878279,0.06680088,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2d69b4a154591d5cca77,0.50286362,0.11048891,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2d69b4a154591d5cca77,0.48212743,-0.00471987,1.0,1.0,1.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2d69b4a154591d5cca77,0.59423591,0.47478296,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2e302fc7c4bd7a4b3864,0.44329565,-0.14852865,4.0,4.0,13.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2e302fc7c4bd7a4b3864,0.54377289,0.14651897,2.0,2.0,8.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:2e302fc7c4bd7a4b3864,0.44552667,0.01559165,1.0,1.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:2e302fc7c4bd7a4b3864,0.55902435,0.20271146,2.0,2.0,8.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:2e302fc7c4bd7a4b3864,0.48625353,0.07802847,3.0,4.0,13.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:2e302fc7c4bd7a4b3864,0.44666504,-0.19372305,3.0,3.0,9.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2e302fc7c4bd7a4b3864,0.57452066,0.23435325,2.0,2.0,8.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2e302fc7c4bd7a4b3864,0.50811623,0.1333329,2.0,3.0,12.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:2eea81e5fabdc42a729f,0.51074391,0.20173434,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:2eea81e5fabdc42a729f,0.45476323,-0.08456533,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2eea81e5fabdc42a729f,0.52048983,0.17731502,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:2eea81e5fabdc42a729f,0.46583337,-0.08647791,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:2eea81e5fabdc42a729f,0.53491324,0.30956108,4.0,4.0,7.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:2eea81e5fabdc42a729f,0.48895029,0.15772263,3.0,3.0,6.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:2eea81e5fabdc42a729f,0.46626794,0.05964164,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2eea81e5fabdc42a729f,0.50829983,0.07899136,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:2eea81e5fabdc42a729f,0.50196911,0.17776569,3.0,3.0,6.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2eea81e5fabdc42a729f,0.52961939,0.24945401,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:32c02d32a3c87111d752,nan,nan,nan,nan,nan,nan,MISSING_ALL_OPPONENT_STRENGTHS,nan,nan,UNAVAILABLE
oe:team:2e66da41dc460dd378e3bcc57042d31,period:32c02d32a3c87111d752,nan,nan,nan,nan,nan,nan,MISSING_TEAM_STRENGTH_DEPENDENCY,nan,nan,UNAVAILABLE
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:32c02d32a3c87111d752,0.51686013,0.22630136,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:32c02d32a3c87111d752,0.45207779,-0.02583458,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:32c02d32a3c87111d752,0.49592473,0.1431348,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:32c02d32a3c87111d752,0.49990751,0.14276486,3.0,3.0,1.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:32c02d32a3c87111d752,0.50046213,0.1051124,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:32c02d32a3c87111d752,0.48763456,0.10928612,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:32c02d32a3c87111d752,nan,nan,nan,nan,nan,nan,MISSING_TEAM_STRENGTH_DEPENDENCY,nan,nan,UNAVAILABLE
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:32c02d32a3c87111d752,0.53109741,0.22813933,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:3482fd65afd711052651,0.50022122,0.11351685,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:3482fd65afd711052651,0.451287,-0.00173522,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3482fd65afd711052651,0.5246775,0.22540028,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:3482fd65afd711052651,0.44558261,-0.08938684,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:3482fd65afd711052651,0.5587394,0.2819275,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:3482fd65afd711052651,0.52455898,0.13470019,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:3482fd65afd711052651,0.49780717,0.09323023,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:3482fd65afd711052651,0.45993864,-0.00281723,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3482fd65afd711052651,0.51844405,0.16520739,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3482fd65afd711052651,0.50860476,0.22973408,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:3685f26c9338932445a9,0.52222386,0.2970941,2.0,2.0,8.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3685f26c9338932445a9,0.46127318,0.08477575,2.0,2.0,8.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:3685f26c9338932445a9,0.50843337,0.33083078,1.0,1.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3685f26c9338932445a9,0.52457256,0.18314524,1.0,1.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:36cf05276a8bbe55409a,0.51848431,0.09736882,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:2e66da41dc460dd378e3bcc57042d31,period:36cf05276a8bbe55409a,nan,nan,nan,nan,nan,nan,MISSING_TEAM_STRENGTH_DEPENDENCY,nan,nan,UNAVAILABLE
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:36cf05276a8bbe55409a,0.50505945,0.14502934,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:87ee02298073abc2d55060f097d4041,period:36cf05276a8bbe55409a,0.52312671,0.17659097,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:8eb884e168f28402ce685bedebb5250,period:36cf05276a8bbe55409a,0.5151666,0.20464601,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:a22510a4756fa424cb0771b13261139,period:36cf05276a8bbe55409a,0.48412411,0.11129865,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:c334c629fea759876e9e04afbe4aee7,period:36cf05276a8bbe55409a,0.4466147,-0.0506956,4.0,4.0,4.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:36cf05276a8bbe55409a,0.47543696,0.09728884,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:f7f7324c151aa6ed770b244ce08e027,period:36cf05276a8bbe55409a,0.52595756,0.236211,3.0,3.0,2.0,0.3,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:36cf05276a8bbe55409a,0.53840222,0.31354363,3.0,3.0,3.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
oe:team:0dbb780176ecad18f17292d1f5653af,period:36d3f31311f21e914d55,0.41631218,-0.0850068,2.0,2.0,2.0,0.1,phase_d_pairwise_expected_games_weighted,True,True,STRUCTURAL_RECONCILIATION_DERIVED
