year,prediction_period,player,role,team,team_fe_delta,s30_base_pred,s30_cand_pred,s30_base_share,s30_cand_share,fe_base_delta,fe_cand_delta,fe_share_diff
2025,2025-04-07 00:00:00+00:00,Srtty,TOP,Dignitas,-0.1690768999999994,12.5268,12.085,0.1873,0.1845,-0.0317,-0.0312,0.0005
2025,2025-04-07 00:00:00+00:00,Thanatos,TOP,Cloud9,9.1301526,12.7902,13.2242,0.1906,0.1903,1.7401,1.7378,-0.0023
2025,2025-04-07 00:00:00+00:00,Tomo,BOT,Dignitas,-0.1690768999999994,14.9417,14.9354,0.2233,0.228,-0.0378,-0.0386,-0.0008
2025,2025-04-07 00:00:00+00:00,UmTi,JGL,Team Liquid,4.903230100000001,12.3656,12.2627,0.1698,0.1657,0.8323,0.8123,-0.0201
2025,2025-04-07 00:00:00+00:00,Vulcan,SUP,Cloud9,9.1301526,13.658,14.388,0.2035,0.2071,1.8582,1.8907,0.0326
2025,2025-04-07 00:00:00+00:00,Yeon,BOT,Team Liquid,4.903230100000001,16.8129,17.2507,0.2308,0.233,1.1317,1.1427,0.011
2025,2025-04-07 00:00:00+00:00,Zven,BOT,Cloud9,9.1301526,14.8691,15.6487,0.2216,0.2252,2.0229,2.0564,0.0335
2025,2025-04-07 00:00:00+00:00,eXyu,JGL,Disguised,0.2536153500000006,11.3488,10.6967,0.1736,0.172,0.044,0.0436,-0.0004
2025,2025-04-07 00:00:00+00:00,huhi,SUP,Disguised,0.2536153500000006,12.6837,12.6104,0.194,0.2028,0.0492,0.0514,0.0022
2025,2025-04-14 00:00:00+00:00,APA,MID,Team Liquid,-3.7619610249999993,14.8694,15.4856,0.2077,0.2091,-0.7813,-0.7865,-0.0053
2025,2025-04-14 00:00:00+00:00,Abbedagge,MID,Disguised,1.5216921000000005,13.9221,13.4497,0.2246,0.2223,0.3418,0.3382,-0.0036
2025,2025-04-14 00:00:00+00:00,Blaber,JGL,Cloud9,0.6763076000000006,11.4396,11.9908,0.1604,0.1613,0.1085,0.1091,0.0006
2025,2025-04-14 00:00:00+00:00,Busio,SUP,FlyQuest,4.48053785,14.583,14.8743,0.1977,0.1961,0.8858,0.8788,-0.0069
2025,2025-04-14 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,6.805345225000001,15.0219,14.6744,0.2357,0.2412,1.6037,1.6417,0.038
2025,2025-04-14 00:00:00+00:00,Bwipo,TOP,FlyQuest,4.48053785,14.5932,15.1893,0.1978,0.2003,0.8864,0.8975,0.0111
2025,2025-04-14 00:00:00+00:00,Castle,TOP,Disguised,1.5216921000000005,11.8689,11.7061,0.1915,0.1935,0.2914,0.2944,0.003
2025,2025-04-14 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,6.805345225000001,11.0472,9.1728,0.1733,0.1508,1.1794,1.0262,-0.1532
2025,2025-04-14 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,6.805345225000001,10.9401,10.3165,0.1716,0.1696,1.1679,1.1542,-0.0138
2025,2025-04-14 00:00:00+00:00,CoreJJ,SUP,Team Liquid,-3.7619610249999993,14.4981,15.2309,0.2025,0.2056,-0.7617,-0.7736,-0.0119
2025,2025-04-14 00:00:00+00:00,Eyla,SUP,100 Thieves,6.805345225000001,13.5575,14.0952,0.1935,0.1991,1.3168,1.3547,0.0379
2025,2025-04-14 00:00:00+00:00,FBI,BOT,100 Thieves,6.805345225000001,15.757,15.7814,0.2249,0.2229,1.5304,1.5167,-0.0137
2025,2025-04-14 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,6.805345225000001,12.7389,12.4834,0.1998,0.2052,1.36,1.3966,0.0366
2025,2025-04-14 00:00:00+00:00,Hena,BOT,LYON,0.6763076000000006,15.5582,15.5482,0.2176,0.2186,0.1472,0.1478,0.0006
2025,2025-04-14 00:00:00+00:00,Impact,TOP,Team Liquid,-3.7619610249999993,13.9495,14.168,0.1948,0.1913,-0.7329,-0.7196,0.0133
2025,2025-04-14 00:00:00+00:00,Inspired,JGL,FlyQuest,4.48053785,12.9498,13.6398,0.1756,0.1799,0.7866,0.8059,0.0193
2025,2025-04-14 00:00:00+00:00,Isles,SUP,Dignitas,-2.9165765249999995,12.6531,12.8244,0.2015,0.202,-0.5877,-0.5893,-0.0015
2025,2025-04-14 00:00:00+00:00,Keine,MID,Dignitas,-2.9165765249999995,13.2853,13.8183,0.2116,0.2177,-0.6171,-0.6349,-0.0178
2025,2025-04-14 00:00:00+00:00,Licorice,TOP,LYON,0.6763076000000006,13.4519,13.3416,0.1882,0.1875,0.1273,0.1268,-0.0004
2025,2025-04-14 00:00:00+00:00,Loki,MID,Cloud9,0.6763076000000006,16.0242,16.4185,0.2246,0.2208,0.1519,0.1494,-0.0026
2025,2025-04-14 00:00:00+00:00,Lyonz,SUP,LYON,0.6763076000000006,14.3795,14.4154,0.2011,0.2026,0.136,0.137,0.001
2025,2025-04-14 00:00:00+00:00,Massu,BOT,FlyQuest,4.48053785,15.4138,15.8256,0.209,0.2087,0.9362,0.935,-0.0012
2025,2025-04-14 00:00:00+00:00,Oddie,JGL,LYON,0.6763076000000006,12.1633,11.856,0.1701,0.1667,0.1151,0.1127,-0.0023
2025,2025-04-14 00:00:00+00:00,Palafox,MID,Shopify Rebellion,6.805345225000001,13.9975,14.1826,0.2196,0.2332,1.4943,1.5867,0.0923
2025,2025-04-14 00:00:00+00:00,Quad,MID,FlyQuest,4.48053785,16.2273,16.3037,0.22,0.215,0.9856,0.9633,-0.0223
2025,2025-04-14 00:00:00+00:00,Quid,MID,100 Thieves,6.805345225000001,15.7475,15.8973,0.2247,0.2245,1.5295,1.5279,-0.0016
2025,2025-04-14 00:00:00+00:00,River,JGL,100 Thieves,6.805345225000001,11.8954,11.9451,0.1698,0.1687,1.1553,1.148,-0.0073
2025,2025-04-14 00:00:00+00:00,Saint,MID,LYON,0.6763076000000006,15.9405,15.9759,0.223,0.2246,0.1508,0.1519,0.0011
2025,2025-04-14 00:00:00+00:00,ScaryJerry,BOT,Disguised,1.5216921000000005,13.8856,13.3364,0.224,0.2204,0.3409,0.3354,-0.0055
2025,2025-04-14 00:00:00+00:00,Sheiden,JGL,Dignitas,-2.9165765249999995,10.5394,10.6262,0.1679,0.1674,-0.4896,-0.4883,0.0013
2025,2025-04-14 00:00:00+00:00,Sniper,TOP,100 Thieves,6.805345225000001,13.1112,13.0904,0.1871,0.1849,1.2734,1.2581,-0.0153
2025,2025-04-14 00:00:00+00:00,Srtty,TOP,Dignitas,-2.9165765249999995,11.9411,11.8141,0.1902,0.1861,-0.5547,-0.5428,0.0118
2025,2025-04-14 00:00:00+00:00,Thanatos,TOP,Cloud9,0.6763076000000006,13.3156,13.8803,0.1867,0.1867,0.1262,0.1263,0.0
2025,2025-04-14 00:00:00+00:00,Tomo,BOT,Dignitas,-2.9165765249999995,14.3695,14.3919,0.2289,0.2267,-0.6675,-0.6613,0.0062
2025,2025-04-14 00:00:00+00:00,UmTi,JGL,Team Liquid,-3.7619610249999993,12.2232,12.3315,0.1707,0.1665,-0.6422,-0.6263,0.0159
2025,2025-04-14 00:00:00+00:00,Vulcan,SUP,Cloud9,0.6763076000000006,13.6431,14.8465,0.1913,0.1997,0.1294,0.1351,0.0057
2025,2025-04-14 00:00:00+00:00,Yeon,BOT,Team Liquid,-3.7619610249999993,16.0602,16.85,0.2243,0.2275,-0.8438,-0.8558,-0.012
2025,2025-04-14 00:00:00+00:00,Zven,BOT,Cloud9,0.6763076000000006,16.9105,17.2084,0.2371,0.2315,0.1603,0.1565,-0.0038
2025,2025-04-14 00:00:00+00:00,eXyu,JGL,Disguised,1.5216921000000005,10.5516,10.2725,0.1702,0.1698,0.259,0.2583,-0.0007
2025,2025-04-14 00:00:00+00:00,huhi,SUP,Disguised,1.5216921000000005,11.7549,11.7462,0.1896,0.1941,0.2886,0.2954,0.0068
2025,2025-04-21 00:00:00+00:00,APA,MID,Team Liquid,7.777537399999999,14.8807,14.8144,0.2107,0.206,1.6384,1.6021,-0.0363
2025,2025-04-21 00:00:00+00:00,Abbedagge,MID,Disguised,-8.284768099999999,13.7827,13.1603,0.2229,0.2218,-1.8463,-1.8379,0.0084
2025,2025-04-21 00:00:00+00:00,Blaber,JGL,Cloud9,3.043384199999998,11.9901,11.8789,0.1555,0.1555,0.4733,0.4733,0.0
2025,2025-04-21 00:00:00+00:00,Busio,SUP,FlyQuest,9.299229500000003,14.8424,15.0465,0.1989,0.1997,1.8497,1.8573,0.0076
2025,2025-04-21 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,-1.8598458999999994,15.2602,15.3392,0.2305,0.2351,-0.4287,-0.4373,-0.0087
2025,2025-04-21 00:00:00+00:00,Bwipo,TOP,FlyQuest,9.299229500000003,15.492,15.4396,0.2076,0.2049,1.9307,1.9058,-0.0249
2025,2025-04-21 00:00:00+00:00,Castle,TOP,Disguised,-8.284768099999999,12.4328,12.0598,0.201,0.2033,-1.6655,-1.6842,-0.0187
2025,2025-04-21 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,-1.8598458999999994,12.1402,11.3614,0.1834,0.1742,-0.341,-0.3239,0.0171
2025,2025-04-21 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,-1.8598458999999994,11.1058,10.8942,0.1677,0.167,-0.312,-0.3106,0.0014
2025,2025-04-21 00:00:00+00:00,CoreJJ,SUP,Team Liquid,7.777537399999999,13.9675,14.5046,0.1977,0.2017,1.5379,1.5686,0.0308
2025,2025-04-21 00:00:00+00:00,Eyla,SUP,100 Thieves,5.579537700000001,14.166,14.6847,0.197,0.2008,1.0991,1.1202,0.021
2025,2025-04-21 00:00:00+00:00,FBI,BOT,100 Thieves,5.579537700000001,15.9652,16.1322,0.222,0.2206,1.2387,1.2306,-0.0082
2025,2025-04-21 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,-1.8598458999999994,13.0286,12.8643,0.1968,0.1972,-0.366,-0.3668,-0.0008
2025,2025-04-21 00:00:00+00:00,Hena,BOT,LYON,-8.284768099999999,15.1276,14.7169,0.219,0.2191,-1.8142,-1.8152,-0.001
2025,2025-04-21 00:00:00+00:00,Impact,TOP,Team Liquid,7.777537399999999,13.8754,13.8826,0.1964,0.193,1.5277,1.5014,-0.0264
2025,2025-04-21 00:00:00+00:00,Inspired,JGL,FlyQuest,9.299229500000003,12.7724,13.3605,0.1712,0.1773,1.5918,1.6492,0.0574
2025,2025-04-21 00:00:00+00:00,Isles,SUP,Dignitas,-1.1835382999999988,13.7857,13.697,0.2027,0.1993,-0.24,-0.2359,0.004
2025,2025-04-21 00:00:00+00:00,Keine,MID,Dignitas,-1.1835382999999988,14.7463,15.299,0.2169,0.2226,-0.2567,-0.2635,-0.0068
2025,2025-04-21 00:00:00+00:00,Licorice,TOP,LYON,-8.284768099999999,13.2241,12.669,0.1914,0.1886,-1.5859,-1.5626,0.0233
2025,2025-04-21 00:00:00+00:00,Loki,MID,Cloud9,3.043384199999998,17.7728,17.2501,0.2305,0.2259,0.7016,0.6874,-0.0142
2025,2025-04-21 00:00:00+00:00,Lyonz,SUP,LYON,-8.284768099999999,13.9091,13.5191,0.2013,0.2013,-1.6681,-1.6675,0.0006
2025,2025-04-21 00:00:00+00:00,Massu,BOT,FlyQuest,9.299229500000003,15.6035,15.7121,0.2091,0.2086,1.9446,1.9395,-0.0051
2025,2025-04-21 00:00:00+00:00,Oddie,JGL,LYON,-8.284768099999999,11.8888,11.4969,0.1721,0.1712,-1.4258,-1.418,0.0078
2025,2025-04-21 00:00:00+00:00,Palafox,MID,Shopify Rebellion,-1.8598458999999994,14.6751,14.7766,0.2216,0.2265,-0.4122,-0.4213,-0.009
2025,2025-04-21 00:00:00+00:00,Quad,MID,FlyQuest,9.299229500000003,15.9074,15.7765,0.2132,0.2094,1.9825,1.9474,-0.035
2025,2025-04-21 00:00:00+00:00,Quid,MID,100 Thieves,5.579537700000001,15.6533,15.862,0.2177,0.2169,1.2145,1.21,-0.0046
2025,2025-04-21 00:00:00+00:00,River,JGL,100 Thieves,5.579537700000001,12.0364,12.4582,0.1674,0.1703,0.9339,0.9503,0.0164
2025,2025-04-21 00:00:00+00:00,Saint,MID,LYON,-8.284768099999999,14.9311,14.7673,0.2161,0.2199,-1.7907,-1.8214,-0.0308
2025,2025-04-21 00:00:00+00:00,ScaryJerry,BOT,Disguised,-8.284768099999999,13.884,12.7288,0.2245,0.2146,-1.8599,-1.7776,0.0822
2025,2025-04-21 00:00:00+00:00,Sheiden,JGL,Dignitas,-1.1835382999999988,11.7426,11.908,0.1727,0.1733,-0.2044,-0.2051,-0.0007
2025,2025-04-21 00:00:00+00:00,Sniper,TOP,100 Thieves,5.579537700000001,14.0906,14.0079,0.1959,0.1915,1.0933,1.0685,-0.0247
2025,2025-04-21 00:00:00+00:00,Srtty,TOP,Dignitas,-1.1835382999999988,12.6983,12.5746,0.1868,0.183,-0.221,-0.2166,0.0044
2025,2025-04-21 00:00:00+00:00,Thanatos,TOP,Cloud9,3.043384199999998,14.669,14.6291,0.1903,0.1915,0.579,0.5829,0.0039
2025,2025-04-21 00:00:00+00:00,Tomo,BOT,Dignitas,-1.1835382999999988,15.0225,15.2366,0.2209,0.2217,-0.2615,-0.2624,-0.0009
2025,2025-04-21 00:00:00+00:00,UmTi,JGL,Team Liquid,7.777537399999999,12.3398,12.4072,0.1747,0.1725,1.3587,1.3418,-0.0168
2025,2025-04-21 00:00:00+00:00,Vulcan,SUP,Cloud9,3.043384199999998,15.0014,15.3409,0.1946,0.2009,0.5922,0.6113,0.0191
2025,2025-04-21 00:00:00+00:00,Yeon,BOT,Team Liquid,7.777537399999999,15.5752,16.3074,0.2205,0.2268,1.7149,1.7636,0.0487
2025,2025-04-21 00:00:00+00:00,Zven,BOT,Cloud9,3.043384199999998,17.6663,17.2789,0.2291,0.2262,0.6973,0.6885,-0.0088
2025,2025-04-21 00:00:00+00:00,eXyu,JGL,Disguised,-8.284768099999999,10.1726,9.6651,0.1645,0.1629,-1.3627,-1.3498,0.0129
2025,2025-04-21 00:00:00+00:00,huhi,SUP,Disguised,-8.284768099999999,11.5735,11.7087,0.1871,0.1974,-1.5504,-1.6352,-0.0848
2025,2025-04-28 00:00:00+00:00,APA,MID,Team Liquid,7.101229799999996,15.5018,15.9134,0.2216,0.2191,1.5734,1.5561,-0.0174
2025,2025-04-28 00:00:00+00:00,Abbedagge,MID,Disguised,-4.2269225,14.0179,13.3488,0.2223,0.2228,-0.9395,-0.9419,-0.0025
2025,2025-04-28 00:00:00+00:00,Blaber,JGL,Cloud9,11.835383000000002,13.1901,13.4187,0.1681,0.1678,1.9897,1.9863,-0.0034
2025,2025-04-28 00:00:00+00:00,Busio,SUP,FlyQuest,3.888768699999998,14.911,15.569,0.1986,0.2,0.7723,0.7779,0.0056
2025,2025-04-28 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,-4.734153199999998,15.3161,15.7507,0.2236,0.2333,-1.0588,-1.1044,-0.0456
2025,2025-04-28 00:00:00+00:00,Bwipo,TOP,FlyQuest,3.888768699999998,15.2532,15.8452,0.2032,0.2036,0.79,0.7917,0.0016
2025,2025-04-28 00:00:00+00:00,Castle,TOP,Disguised,-4.2269225,12.7068,11.9642,0.2015,0.1997,-0.8516,-0.8442,0.0074
2025,2025-04-28 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,-4.734153199999998,12.8507,12.1272,0.1876,0.1796,-0.8883,-0.8503,0.038
2025,2025-04-28 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,-4.734153199999998,12.3352,12.039,0.1801,0.1783,-0.8527,-0.8441,0.0086
2025,2025-04-28 00:00:00+00:00,CoreJJ,SUP,Team Liquid,7.101229799999996,13.8826,14.7992,0.1984,0.2038,1.4091,1.4471,0.038
2025,2025-04-28 00:00:00+00:00,Eyla,SUP,100 Thieves,-1.1835383000000017,13.6479,13.4441,0.1958,0.1959,-0.2317,-0.2319,-0.0002
2025,2025-04-28 00:00:00+00:00,FBI,BOT,100 Thieves,-1.1835383000000017,14.6375,14.4993,0.21,0.2113,-0.2485,-0.2501,-0.0016
2025,2025-04-28 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,-4.734153199999998,12.9887,13.0255,0.1897,0.1929,-0.8979,-0.9133,-0.0154
2025,2025-04-28 00:00:00+00:00,Hena,BOT,LYON,-9.2992295,13.434,13.6163,0.2109,0.2084,-1.9608,-1.9377,0.0231
2025,2025-04-28 00:00:00+00:00,Impact,TOP,Team Liquid,7.101229799999996,13.7703,14.231,0.1968,0.196,1.3977,1.3916,-0.0061
2025,2025-04-28 00:00:00+00:00,Inspired,JGL,FlyQuest,3.888768699999998,12.7932,13.6043,0.1704,0.1748,0.6626,0.6797,0.0171
2025,2025-04-28 00:00:00+00:00,Isles,SUP,Dignitas,1.8598458999999994,14.3418,14.2096,0.2025,0.2054,0.3767,0.382,0.0053
2025,2025-04-28 00:00:00+00:00,Keine,MID,Dignitas,1.8598458999999994,15.1744,14.7487,0.2143,0.2132,0.3985,0.3964,-0.0021
2025,2025-04-28 00:00:00+00:00,Licorice,TOP,LYON,-9.2992295,12.583,12.504,0.1975,0.1913,-1.8366,-1.7794,0.0572
2025,2025-04-28 00:00:00+00:00,Loki,MID,Cloud9,11.835383000000002,16.928,17.0141,0.2158,0.2128,2.5536,2.5185,-0.0351
2025,2025-04-28 00:00:00+00:00,Lyonz,SUP,LYON,-9.2992295,12.7213,13.3973,0.1997,0.205,-1.8568,-1.9065,-0.0498
2025,2025-04-28 00:00:00+00:00,Massu,BOT,FlyQuest,3.888768699999998,16.119,16.3727,0.2147,0.2104,0.8349,0.818,-0.0169
2025,2025-04-28 00:00:00+00:00,Oddie,JGL,LYON,-9.2992295,10.8464,11.0098,0.1702,0.1685,-1.5831,-1.5668,0.0163
2025,2025-04-28 00:00:00+00:00,Palafox,MID,Shopify Rebellion,-4.734153199999998,14.9939,14.5773,0.2189,0.2159,-1.0365,-1.0221,0.0144
2025,2025-04-28 00:00:00+00:00,Quad,MID,FlyQuest,3.888768699999998,16.0029,16.4405,0.2131,0.2112,0.8289,0.8214,-0.0074
2025,2025-04-28 00:00:00+00:00,Quid,MID,100 Thieves,-1.1835383000000017,15.3368,15.2628,0.22,0.2224,-0.2604,-0.2632,-0.0029
2025,2025-04-28 00:00:00+00:00,River,JGL,100 Thieves,-1.1835383000000017,12.1124,11.9109,0.1737,0.1736,-0.2056,-0.2054,0.0002
2025,2025-04-28 00:00:00+00:00,Saint,MID,LYON,-9.2992295,14.1278,14.819,0.2217,0.2268,-2.062,-2.1088,-0.0468
2025,2025-04-28 00:00:00+00:00,ScaryJerry,BOT,Disguised,-4.2269225,13.6778,13.1821,0.2169,0.2201,-0.9167,-0.9302,-0.0135
2025,2025-04-28 00:00:00+00:00,Sheiden,JGL,Dignitas,1.8598458999999994,12.9659,12.5589,0.1831,0.1815,0.3405,0.3376,-0.003
2025,2025-04-28 00:00:00+00:00,Sniper,TOP,100 Thieves,-1.1835383000000017,13.9802,13.5024,0.2005,0.1968,-0.2373,-0.2329,0.0045
2025,2025-04-28 00:00:00+00:00,Srtty,TOP,Dignitas,1.8598458999999994,13.8579,13.293,0.1957,0.1921,0.364,0.3573,-0.0067
2025,2025-04-28 00:00:00+00:00,Thanatos,TOP,Cloud9,11.835383000000002,14.9304,14.8482,0.1903,0.1857,2.2523,2.1979,-0.0544
2025,2025-04-28 00:00:00+00:00,Tomo,BOT,Dignitas,1.8598458999999994,14.4728,14.3802,0.2044,0.2078,0.3801,0.3865,0.0064
2025,2025-04-28 00:00:00+00:00,UmTi,JGL,Team Liquid,7.101229799999996,12.11,12.4472,0.1731,0.1714,1.2292,1.2171,-0.012
2025,2025-04-28 00:00:00+00:00,Vulcan,SUP,Cloud9,11.835383000000002,16.2619,16.7667,0.2073,0.2097,2.4531,2.4819,0.0288
2025,2025-04-28 00:00:00+00:00,Yeon,BOT,Team Liquid,7.101229799999996,14.6983,15.2314,0.2101,0.2097,1.4919,1.4894,-0.0025
2025,2025-04-28 00:00:00+00:00,Zven,BOT,Cloud9,11.835383000000002,17.1471,17.9076,0.2186,0.224,2.5867,2.6508,0.0641
2025,2025-04-28 00:00:00+00:00,eXyu,JGL,Disguised,-4.2269225,10.1284,9.6065,0.1606,0.1604,-0.6788,-0.6779,0.0009
2025,2025-04-28 00:00:00+00:00,huhi,SUP,Disguised,-4.2269225,12.5385,11.8007,0.1988,0.197,-0.8403,-0.8327,0.0076
2025,2025-05-05 00:00:00+00:00,APA,MID,Team Liquid,6.255845300000002,16.2637,15.9988,0.2136,0.2047,1.336,1.2808,-0.0553
2025,2025-05-05 00:00:00+00:00,Abbedagge,MID,Disguised,-2.028922800000002,13.8482,12.9566,0.2225,0.2235,-0.4515,-0.4534,-0.0019
2025,2025-05-05 00:00:00+00:00,Blaber,JGL,Cloud9,1.0144613999999994,12.6191,12.9166,0.1733,0.1701,0.1758,0.1726,-0.0033
2025,2025-05-05 00:00:00+00:00,Busio,SUP,FlyQuest,6.255845300000002,14.804,15.4401,0.1985,0.2016,1.2416,1.2609,0.0193
2025,2025-05-05 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,1.1835383000000017,14.8341,14.8282,0.2238,0.2258,0.2649,0.2673,0.0024
2025,2025-05-05 00:00:00+00:00,Bwipo,TOP,FlyQuest,6.255845300000002,13.9034,14.1483,0.1864,0.1847,1.1661,1.1554,-0.0107
2025,2025-05-05 00:00:00+00:00,Castle,TOP,Disguised,-2.028922800000002,11.7808,11.0703,0.1893,0.1909,-0.3841,-0.3874,-0.0033
2025,2025-05-05 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,1.1835383000000017,12.2241,11.8341,0.1844,0.1802,0.2183,0.2133,-0.005
2025,2025-05-05 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,1.1835383000000017,11.3892,11.3737,0.1718,0.1732,0.2033,0.205,0.0016
2025,2025-05-05 00:00:00+00:00,CoreJJ,SUP,Team Liquid,6.255845300000002,15.7126,16.418,0.2063,0.2101,1.2907,1.3143,0.0236
2025,2025-05-05 00:00:00+00:00,Eyla,SUP,100 Thieves,3.5506148999999994,13.5587,14.1607,0.196,0.1998,0.6961,0.7093,0.0132
2025,2025-05-05 00:00:00+00:00,FBI,BOT,100 Thieves,3.5506148999999994,15.1238,15.6448,0.2187,0.2207,0.7764,0.7836,0.0072
2025,2025-05-05 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,1.1835383000000017,14.0699,13.997,0.2123,0.2132,0.2512,0.2523,0.0011
2025,2025-05-05 00:00:00+00:00,Hena,BOT,LYON,9.299229500000003,14.5203,14.4976,0.2074,0.2104,1.9287,1.9568,0.0281
2025,2025-05-05 00:00:00+00:00,Impact,TOP,Team Liquid,6.255845300000002,14.7417,15.0285,0.1936,0.1923,1.211,1.2031,-0.0079
2025,2025-05-05 00:00:00+00:00,Inspired,JGL,FlyQuest,6.255845300000002,12.8894,13.7197,0.1728,0.1791,1.081,1.1204,0.0394
2025,2025-05-05 00:00:00+00:00,Isles,SUP,Dignitas,-2.3670766000000008,14.3537,14.4539,0.2074,0.21,-0.4909,-0.497,-0.0061
2025,2025-05-05 00:00:00+00:00,Keine,MID,Dignitas,-2.3670766000000008,14.501,14.5208,0.2095,0.2109,-0.496,-0.4993,-0.0034
2025,2025-05-05 00:00:00+00:00,Licorice,TOP,LYON,9.299229500000003,13.6527,13.0749,0.195,0.1898,1.8135,1.7648,-0.0487
2025,2025-05-05 00:00:00+00:00,Loki,MID,Cloud9,1.0144613999999994,14.8184,16.0195,0.2035,0.211,0.2065,0.214,0.0076
2025,2025-05-05 00:00:00+00:00,Lyonz,SUP,LYON,9.299229500000003,14.1616,14.2617,0.2023,0.207,1.8811,1.925,0.0439
2025,2025-05-05 00:00:00+00:00,Massu,BOT,FlyQuest,6.255845300000002,17.3562,17.1914,0.2327,0.2244,1.4557,1.4039,-0.0517
2025,2025-05-05 00:00:00+00:00,Oddie,JGL,LYON,9.299229500000003,12.1953,12.0349,0.1742,0.1747,1.6199,1.6244,0.0045
2025,2025-05-05 00:00:00+00:00,Palafox,MID,Shopify Rebellion,1.1835383000000017,13.7705,13.6329,0.2077,0.2076,0.2459,0.2457,-0.0002
2025,2025-05-05 00:00:00+00:00,Quad,MID,FlyQuest,6.255845300000002,15.6366,16.1045,0.2096,0.2102,1.3114,1.3152,0.0037
2025,2025-05-05 00:00:00+00:00,Quid,MID,100 Thieves,3.5506148999999994,15.1503,15.3627,0.2191,0.2167,0.7778,0.7695,-0.0083
2025,2025-05-05 00:00:00+00:00,River,JGL,100 Thieves,3.5506148999999994,11.8801,12.0531,0.1718,0.17,0.6099,0.6037,-0.0062
2025,2025-05-05 00:00:00+00:00,Saint,MID,LYON,9.299229500000003,15.4779,15.0256,0.2211,0.2181,2.0559,2.0281,-0.0278
2025,2025-05-05 00:00:00+00:00,ScaryJerry,BOT,Disguised,-2.028922800000002,14.1782,13.2791,0.2278,0.229,-0.4623,-0.4647,-0.0024
2025,2025-05-05 00:00:00+00:00,Sheiden,JGL,Dignitas,-2.3670766000000008,12.307,12.4071,0.1778,0.1802,-0.4209,-0.4266,-0.0057
2025,2025-05-05 00:00:00+00:00,Sniper,TOP,100 Thieves,3.5506148999999994,13.4469,13.6647,0.1944,0.1928,0.6904,0.6845,-0.0059
2025,2025-05-05 00:00:00+00:00,Srtty,TOP,Dignitas,-2.3670766000000008,13.7396,13.2624,0.1985,0.1927,-0.4699,-0.456,0.0139
2025,2025-05-05 00:00:00+00:00,Thanatos,TOP,Cloud9,1.0144613999999994,13.9905,14.3929,0.1921,0.1895,0.1949,0.1923,-0.0026
2025,2025-05-05 00:00:00+00:00,Tomo,BOT,Dignitas,-2.3670766000000008,14.3088,14.1949,0.2067,0.2062,-0.4894,-0.4881,0.0013
2025,2025-05-05 00:00:00+00:00,UmTi,JGL,Team Liquid,6.255845300000002,12.8543,13.4157,0.1688,0.1717,1.0559,1.074,0.018
2025,2025-05-05 00:00:00+00:00,Vulcan,SUP,Cloud9,1.0144613999999994,14.8928,15.5502,0.2045,0.2048,0.2075,0.2078,0.0003
2025,2025-05-05 00:00:00+00:00,Yeon,BOT,Team Liquid,6.255845300000002,16.5826,17.2853,0.2177,0.2212,1.3622,1.3837,0.0215
2025,2025-05-05 00:00:00+00:00,Zven,BOT,Cloud9,1.0144613999999994,16.4903,17.0537,0.2265,0.2246,0.2298,0.2278,-0.0019
2025,2025-05-05 00:00:00+00:00,eXyu,JGL,Disguised,-2.028922800000002,10.3909,9.5861,0.167,0.1653,-0.3388,-0.3354,0.0034
2025,2025-05-05 00:00:00+00:00,huhi,SUP,Disguised,-2.028922800000002,12.0287,11.0902,0.1933,0.1913,-0.3922,-0.3881,0.0041
2025,2025-05-12 00:00:00+00:00,APA,MID,Team Liquid,3.8887687000000013,15.9667,15.7826,0.221,0.2205,0.8592,0.8575,-0.0017
2025,2025-05-12 00:00:00+00:00,Abbedagge,MID,Disguised,-0.1690768999999994,13.6348,12.824,0.2192,0.2201,-0.0371,-0.0372,-0.0002
2025,2025-05-12 00:00:00+00:00,Blaber,JGL,Cloud9,-2.028922800000002,12.7619,13.7139,0.1778,0.1774,-0.3607,-0.3599,0.0008
2025,2025-05-12 00:00:00+00:00,Busio,SUP,FlyQuest,2.8743073000000017,14.9024,15.9401,0.1996,0.2036,0.5737,0.5852,0.0114
2025,2025-05-12 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,0.5072307000000011,14.8436,14.8716,0.2113,0.2127,0.1072,0.1079,0.0007
2025,2025-05-12 00:00:00+00:00,Bwipo,TOP,FlyQuest,2.8743073000000017,13.7615,14.8371,0.1843,0.1895,0.5298,0.5447,0.0149
